Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","104","Myanmar","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2004","2004","million USD","4938.775341","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2004","2004","%","48.165086","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2005","2005","million USD","5570.174138","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2005","2005","%","46.687236","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2006","2006","million USD","6083.469863","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2006","2006","%","43.918954","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2007","2007","million USD","7898.833778","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2007","2007","%","43.322763","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2008","2008","million USD","10416.928998","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2008","2008","%","40.275093","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2009","2009","million USD","12550.837848","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2009","2009","%","38.10812","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2010","2010","million USD","15273.728888","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2010","2010","%","36.853076","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2011","2011","million USD","18811.545347","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2011","2011","%","32.496183","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2012","2012","million USD","18664.227439","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2012","2012","%","30.5902","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2013","2013","million USD","18352.117061","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2013","2013","%","29.533725","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2014","2014","million USD","18451.093272","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2014","2014","%","27.829803","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","million USD","16744.004935","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","%","26.771779","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","million USD","16377.450676","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","%","25.776905","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","million USD","15419.067663","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","%","23.905163","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2018","2018","million USD","15324.085073","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2018","2018","%","22.126514","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2019","2019","million USD","15170.224949","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2019","2019","%","21.127789","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2020","2020","million USD","17413.475783","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2020","2020","%","21.775081","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2021","2021","million USD","22236.34382","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2021","2021","%","22.78529","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2022","2022","million USD","14553.634919","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2022","2022","%","22.33435","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2023","2023","million USD","12683.540455","X","Figure from international organizations",""
"MK","Macro Indicators","104","Myanmar","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2023","2023","%","20.429784","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1980","1980","million USD","9321.28459","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1980","1980","%","14.013418","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1981","1981","million USD","10949.911531","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1981","1981","%","14.739938","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1982","1982","million USD","10960.552815","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1982","1982","%","13.715745","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1983","1983","million USD","11066.86232","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1983","1983","%","12.348486","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1984","1984","million USD","11562.825371","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1984","1984","%","11.591775","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1985","1985","million USD","11891.105952","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1985","1985","%","11.459729","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1986","1986","million USD","12167.143939","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1986","1986","%","10.142182","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1987","1987","million USD","13753.091198","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1987","1987","%","9.033762","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1988","1988","million USD","18382.329486","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1988","1988","%","8.94609","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1989","1989","million USD","21065.57021","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1989","1989","%","8.285825","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1990","1990","million USD","21526.046162","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1990","1990","%","7.37033","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1991","1991","million USD","22533.946216","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1991","1991","%","6.610848","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1992","1992","million USD","23458.28641","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1992","1992","%","6.393439","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1993","1993","million USD","23194.655292","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1993","1993","%","5.716176","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1994","1994","million USD","26182.560138","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1994","1994","%","5.46623","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1995","1995","million USD","30150.371959","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1995","1995","%","5.142473","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1996","1996","million USD","30222.106202","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1996","1996","%","4.788088","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1997","1997","million USD","25491.899062","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1997","1997","%","4.320145","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1998","1998","million USD","16147.497951","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1998","1998","%","4.069402","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1999","1999","million USD","21095.320133","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1999","1999","%","4.092784","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2000","2000","million USD","22156.609052","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2000","2000","%","3.706348","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2001","2001","million USD","19451.188807","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2001","2001","%","3.426588","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2002","2002","million USD","20014.900897","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2002","2002","%","3.080413","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2003","2003","million USD","20728.390356","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2003","2003","%","2.845363","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2004","2004","million USD","23326.603654","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2004","2004","%","2.835774","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2005","2005","million USD","24346.19759","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2005","2005","%","2.50594","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2006","2006","million USD","26135.593841","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2006","2006","%","2.387805","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2007","2007","million USD","26601.832233","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2007","2007","%","2.179127","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2008","2008","million USD","22326.718686","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2008","2008","%","2.041792","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2009","2009","million USD","21013.182662","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2009","2009","%","2.138045","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2010","2010","million USD","24386.489805","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2010","2010","%","2.044423","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2011","2011","million USD","27549.252564","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2011","2011","%","2.107657","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2012","2012","million USD","27803.882358","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2012","2012","%","2.082152","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2013","2013","million USD","28622.831872","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2013","2013","%","1.995082","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2014","2014","million USD","30374.415866","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2014","2014","%","1.951767","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","million USD","29223.24324","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","%","1.898584","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","million USD","27468.636053","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","%","1.739456","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","million USD","29328.890857","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","%","1.714943","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2018","2018","million USD","29175.758751","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2018","2018","%","1.599328","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2019","2019","million USD","26386.409321","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2019","2019","%","1.506894","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2020","2020","million USD","27520.579756","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2020","2020","%","1.577951","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2021","2021","million USD","32342.625198","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2021","2021","%","1.66516","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2022","2022","million USD","26061.00652","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2022","2022","%","1.448346","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2023","2023","million USD","26289.335874","X","Figure from international organizations",""
"MK","Macro Indicators","410","Republic of Korea","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2023","2023","%","1.4295","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1980","1980","million USD","7791.922523","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1980","1980","%","23.239877","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1981","1981","million USD","7712.320117","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1981","1981","%","21.357101","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1982","1982","million USD","7033.259625","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1982","1982","%","18.548449","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1983","1983","million USD","8324.314099","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1983","1983","%","20.060174","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1984","1984","million USD","7612.165681","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1984","1984","%","17.573856","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1985","1985","million USD","6373.257265","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1985","1985","%","15.80943","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1986","1986","million USD","6995.85689","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1986","1986","%","15.664149","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1987","1987","million USD","8239.655689","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1987","1987","%","15.733438","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1988","1988","million USD","10338.805133","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1988","1988","%","16.178058","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1989","1989","million USD","12887.086023","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1989","1989","%","17.211598","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1990","1990","million USD","8832.679555","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1990","1990","%","9.984901","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1991","1991","million USD","10438.217723","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1991","1991","%","10.309689","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1992","1992","million USD","11645.308745","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1992","1992","%","10.075777","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1993","1993","million USD","10344.432195","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1993","1993","%","8.025829","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1994","1994","million USD","12655.213076","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1994","1994","%","8.627548","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1995","1995","million USD","15372.598795","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1995","1995","%","9.081225","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1996","1996","million USD","16589.245989","X","Figure from international organizations",""
