Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21167","Share of non-agricultural AFS employment in total employment","1","Total","2006","2006","6121","Value","3044","FAO Model","%","14.9","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21167","Share of non-agricultural AFS employment in total employment","1","Total","2007","2007","6121","Value","3044","FAO Model","%","14.62","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21167","Share of non-agricultural AFS employment in total employment","1","Total","2008","2008","6121","Value","3044","FAO Model","%","14.54","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21167","Share of non-agricultural AFS employment in total employment","1","Total","2009","2009","6121","Value","3044","FAO Model","%","14.36","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21167","Share of non-agricultural AFS employment in total employment","1","Total","2010","2010","6121","Value","3044","FAO Model","%","13.75","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21167","Share of non-agricultural AFS employment in total employment","1","Total","2011","2011","6121","Value","3044","FAO Model","%","13.37","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21167","Share of non-agricultural AFS employment in total employment","1","Total","2012","2012","6121","Value","3044","FAO Model","%","13.04","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21167","Share of non-agricultural AFS employment in total employment","1","Total","2013","2013","6121","Value","3044","FAO Model","%","12.94","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21167","Share of non-agricultural AFS employment in total employment","1","Total","2014","2014","6121","Value","3044","FAO Model","%","12.34","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21167","Share of non-agricultural AFS employment in total employment","1","Total","2015","2015","6121","Value","3044","FAO Model","%","11.88","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21167","Share of non-agricultural AFS employment in total employment","1","Total","2016","2016","6121","Value","3044","FAO Model","%","11.39","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21167","Share of non-agricultural AFS employment in total employment","1","Total","2017","2017","6121","Value","3044","FAO Model","%","11.58","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21167","Share of non-agricultural AFS employment in total employment","1","Total","2018","2018","6121","Value","3044","FAO Model","%","12","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21167","Share of non-agricultural AFS employment in total employment","1","Total","2019","2019","6121","Value","3044","FAO Model","%","12.54","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21167","Share of non-agricultural AFS employment in total employment","1","Total","2020","2020","6121","Value","3044","FAO Model","%","13.16","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21167","Share of non-agricultural AFS employment in total employment","1","Total","2021","2021","6121","Value","3044","FAO Model","%","13.49","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21097","Employment in fishing and aquaculture","1","Total","2019","2019","6199","Value","3021","Household income and expenditure survey","1000 No","60.22","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21093","Employment in forestry and logging","1","Total","2019","2019","6199","Value","3021","Household income and expenditure survey","1000 No","11.08","X","Figure from international organizations","Unreliable Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2019","2019","6199","Value","3021","Household income and expenditure survey","1000 No","1349.48","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2019","2019","6121","Value","3021","Household income and expenditure survey","%","94.98","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21114","Share of employment in forestry and logging","1","Total","2019","2019","6121","Value","3021","Household income and expenditure survey","%","0.78","X","Figure from international organizations","Unreliable Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21118","Share of employment in fishing and aquaculture","1","Total","2019","2019","6121","Value","3021","Household income and expenditure survey","%","4.24","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","1991","1991","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","3216.38","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","1992","1992","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","2801.06","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","1993","1993","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","2712.65","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","1994","1994","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","2597.24","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","1995","1995","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","2490.44","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","1996","1996","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","2396.47","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","1997","1997","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","2349.97","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","1998","1998","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","2459.99","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","1999","1999","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","2359.53","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","2000","2000","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","2394.55","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","2001","2001","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","2312.93","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","2002","2002","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","2211.13","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","2003","2003","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","2062.03","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","2004","2004","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","1926.77","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","2005","2005","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","1835.28","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","2006","2006","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","1783.81","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","2007","2007","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","1730.1","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","2008","2008","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","1695.32","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","2009","2009","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","1654.34","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","2010","2010","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","1575.48","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","2011","2011","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","1548.62","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","2012","2012","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","1526.53","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","2013","2013","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","1516.5","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","2014","2014","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","1454.84","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","2015","2015","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","1401.9","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","2016","2016","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","1336.88","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","2017","2017","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","1348.75","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","2018","2018","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","1372.72","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","2019","2019","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","1427.15","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","2020","2020","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","1475.89","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","2021","2021","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","1484.21","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21144","Employment in agriculture - ILO modelled estimates","1","Total","2022","2022","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","1552.38","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","1991","1991","6121","Value","3043","ILO - ILO Modelled Estimates","%","16.4","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","1992","1992","6121","Value","3043","ILO - ILO Modelled Estimates","%","14","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","1993","1993","6121","Value","3043","ILO - ILO Modelled Estimates","%","13.5","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","1994","1994","6121","Value","3043","ILO - ILO Modelled Estimates","%","12.6","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","1995","1995","6121","Value","3043","ILO - ILO Modelled Estimates","%","11.8","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","1996","1996","6121","Value","3043","ILO - ILO Modelled Estimates","%","11.1","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","1997","1997","6121","Value","3043","ILO - ILO Modelled Estimates","%","10.8","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","1998","1998","6121","Value","3043","ILO - ILO Modelled Estimates","%","12","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","1999","1999","6121","Value","3043","ILO - ILO Modelled Estimates","%","11.3","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2000","2000","6121","Value","3043","ILO - ILO Modelled Estimates","%","11","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2001","2001","6121","Value","3043","ILO - ILO Modelled Estimates","%","10.4","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2002","2002","6121","Value","3043","ILO - ILO Modelled Estimates","%","9.7","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2003","2003","6121","Value","3043","ILO - ILO Modelled Estimates","%","9.1","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2004","2004","6121","Value","3043","ILO - ILO Modelled Estimates","%","8.3","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2005","2005","6121","Value","3043","ILO - ILO Modelled Estimates","%","7.9","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2006","2006","6121","Value","3043","ILO - ILO Modelled Estimates","%","7.6","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2007","2007","6121","Value","3043","ILO - ILO Modelled Estimates","%","7.2","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2008","2008","6121","Value","3043","ILO - ILO Modelled Estimates","%","7.1","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2009","2009","6121","Value","3043","ILO - ILO Modelled Estimates","%","6.9","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2010","2010","6121","Value","3043","ILO - ILO Modelled Estimates","%","6.5","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2011","2011","6121","Value","3043","ILO - ILO Modelled Estimates","%","6.3","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2012","2012","6121","Value","3043","ILO - ILO Modelled Estimates","%","6","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2013","2013","6121","Value","3043","ILO - ILO Modelled Estimates","%","5.9","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2014","2014","6121","Value","3043","ILO - ILO Modelled Estimates","%","5.5","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2015","2015","6121","Value","3043","ILO - ILO Modelled Estimates","%","5.2","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2016","2016","6121","Value","3043","ILO - ILO Modelled Estimates","%","4.9","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2017","2017","6121","Value","3043","ILO - ILO Modelled Estimates","%","4.9","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2018","2018","6121","Value","3043","ILO - ILO Modelled Estimates","%","5","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2019","2019","6121","Value","3043","ILO - ILO Modelled Estimates","%","5.1","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2020","2020","6121","Value","3043","ILO - ILO Modelled Estimates","%","5.4","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2021","2021","6121","Value","3043","ILO - ILO Modelled Estimates","%","5.3","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2022","2022","6121","Value","3043","ILO - ILO Modelled Estimates","%","5.4","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","1991","1991","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","6310.7","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","1992","1992","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","7896.76","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","1993","1993","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","7810.03","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","1994","1994","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","8166.71","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","1995","1995","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","9097.95","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","1996","1996","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","9822.43","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","1997","1997","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","10448.63","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","1998","1998","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","9226.5","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","1999","1999","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","10112.3","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2000","2000","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","9993.86","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2001","2001","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","10388.76","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2002","2002","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","10539.03","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2003","2003","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","10606.07","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2004","2004","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","12223.85","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2005","2005","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","12906.77","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2006","2006","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","13586.16","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2007","2007","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","14707.41","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2008","2008","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","15975.58","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2009","2009","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","17129.93","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2010","2010","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","17331.97","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2011","2011","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","17451.95","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2012","2012","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","17616.82","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2013","2013","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","18477.78","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2014","2014","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","20239.68","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2015","2015","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","20952.02","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2016","2016","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","20733.28","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2017","2017","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","21013.87","X","Figure from international organizations",""
